row_label_raw,row_label_full,col_0,Số ngày quá hạn,31/12/2019 > Giá gốc VND,31/12/2019 > Dự phòng VND,31/12/2019 > Giá trị có thể thu hồi VND,Số ngày quá hạn_1,1/1/2019 > Giá gốc VND,1/1/2019 > Dự phòng VND,1/1/2019 > Giá trị có thể thu hồi VND,numeric__Số ngày quá hạn,numeric__31/12/2019 > Giá gốc VND,numeric__31/12/2019 > Dự phòng VND,numeric__31/12/2019 > Giá trị có thể thu hồi VND,numeric__Số ngày quá hạn_1,numeric__1/1/2019 > Giá gốc VND,numeric__1/1/2019 > Dự phòng VND,numeric__1/1/2019 > Giá trị có thể thu hồi VND
Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,,,,,,,,
Công ty Cổ phần Lương thực Hậu Giang,Phải thu khác > Công ty Cổ phần Lương thực Hậu Giang,Công ty Cổ phần Lương thực Hậu Giang,Trên 5 năm,30.189.114.872,(30.189.114.872),-,Trên 5 năm,30.189.114.872,(30.189.114.872),-,,30189114872.0,-30189114872.0,,,30189114872.0,-30189114872.0,
Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,Công ty TNHH Thương mại,,,,,,,,
Xuất nhập khẩu Hiệp Tài,Công ty TNHH Thương mại > Xuất nhập khẩu Hiệp Tài,Xuất nhập khẩu Hiệp Tài,Trên 5 năm,9.017.732.212,(9.017.732.212),-,Trên 5 năm,9.017.732.212,(9.017.732.212),-,,9017732212.0,-9017732212.0,,,9017732212.0,-9017732212.0,
Các khách hàng khác,Công ty TNHH Thương mại > Các khách hàng khác,Các khách hàng khác,Trên 5 năm,10.422.845.884,(9.954.410.760),468.435.124,Trên 4 năm,11.407.839.257,(11.401.332.682),6.506.575,,10422845884.0,-9954410760.0,468435124.0,,11407839257.0,-11401332682.0,6506575.0
,,,,49.629.692.968,(49.161.257.844),468.435.124,,50.614.686.341,(50.608.179.766),6.506.575,,49629692968.0,-49161257844.0,468435124.0,,50614686341.0,-50608179766.0,6506575.0
Tài sản thiếu chờ xử lý (Thuyết minh 10),Công ty TNHH Thương mại > Tài sản thiếu chờ xử lý (Thuyết minh 10),Tài sản thiếu chờ xử lý (Thuyết minh 10),,661.975.531.134,(661.975.531.134),-,,661.975.531.134,(661.975.531.134),-,,661975531134.0,-661975531134.0,,,661975531134.0,-661975531134.0,
,,,,1.285.232.439.346,(1.279.159.966.947),6.072.472.399,,1.294.362.125.605,(1.281.553.578.501),12.808.547.104,,1285232439346.0,-1279159966947.0,6072472399.0,,1294362125605.0,-1281553578501.0,12808547104.0
