row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,
ĐK Phú Quốc,Phải thu ngắn hạn của khách hàng > ĐK Phú Quốc,ĐK Phú Quốc,Cung cấp dịch vụ,2.138.400.668,1.357.393.184,,2138400668.0,1357393184.0
Cao Óc Thiên Long,Phải thu ngắn hạn của khách hàng > Cao Óc Thiên Long,Cao Óc Thiên Long,Cung cấp dịch vụ,934.188.439,1.189.063.438,,934188439.0,1189063438.0
Ngô Mây,Phải thu ngắn hạn của khách hàng > Ngô Mây,Ngô Mây,Cung cấp dịch vụ,366.552.568,2.487.638.599,,366552568.0,2487638599.0
Serenity,Phải thu ngắn hạn của khách hàng > Serenity,Serenity,Cung cấp dịch vụ,277.736.711,4.411.709.306,,277736711.0,4411709306.0
Coinin,Phải thu ngắn hạn của khách hàng > Coinin,Coinin,Cung cấp dịch vụ,276.947.316,251.196.228,,276947316.0,251196228.0
Bắc Cường,Phải thu ngắn hạn của khách hàng > Bắc Cường,Bắc Cường,Cung cấp dịch vụ,113.644.032,-,,113644032.0,
Sài Gòn - KL,Phải thu ngắn hạn của khách hàng > Sài Gòn - KL,Sài Gòn - KL,Cung cấp dịch vụ,-,7.645.574.780,,,7645574780.0
,,,,4.107.469.734,17.342.575.535,,4107469734.0,17342575535.0
