row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,
Hà An,Phải thu ngắn hạn của khách hàng > Hà An,Hà An,Doanh thu môi giới,363.397.558.052,694.552.518.118,,363397558052.0,694552518118.0
Hà Thuận Hùng,Phải thu ngắn hạn của khách hàng > Hà Thuận Hùng,Hà Thuận Hùng,Doanh thu môi giới,44.156.633.878,27.477.679.234,,44156633878.0,27477679234.0
Regal Group,Phải thu ngắn hạn của khách hàng > Regal Group,Regal Group,Doanh thu được chia từ HĐHTKD,1.350.000.000,1.350.000.000,,1350000000.0,1350000000.0
DXMD,Phải thu ngắn hạn của khách hàng > DXMD,DXMD,Doanh thu môi giới,349.126.669,762.740.959,,349126669.0,762740959.0
Đất Xanh Miền Nam,Phải thu ngắn hạn của khách hàng > Đất Xanh Miền Nam,Đất Xanh Miền Nam,Doanh thu môi giới,401.260.206,344.892.536,,401260206.0,344892536.0
DXG,Phải thu ngắn hạn của khách hàng > DXG,DXG,Doanh thu môi giới,271.278.468,271.278.468,,271278468.0,271278468.0
Các công ty khác,Phải thu ngắn hạn của khách hàng > Các công ty khác,Các công ty khác,Doanh thu được chia từ HĐHTKD và môi giới,965.007.243,805.750.000,,965007243.0,805750000.0
,,,,410.890.864.516,725.564.859.315,,410890864516.0,725564859315.0
