row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),,,,
Công ty Cổ phần Lê Me,Phải thu ngắn hạn khác (TM số 9) > Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty liên quan,Lãi cho vay,404.394.310,112.367.032,,,404394310.0,112367032.0
Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Công ty liên quan,Lãi cho vay Cho mượn Khác,26.200.685 10.699.989 1.520.465,- - -,,,,
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gia súc Lơ Pang > Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty liên quan,Lãi cho vay,23.856.246,22.873.208,,,23856246.0,22873208.0
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,Cho mượn Tạm ứng,7.486.903 10.812,65.490.397 26.120,,,,
Ông Nguyễn Kim Luân,Ông Đoàn Nguyên Đức > Ông Nguyễn Kim Luân,Ông Nguyễn Kim Luân,Bên liên quan,Lãi cho vay,4.427.049,-,,,4427049.0,
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty liên quan,Cho mượn Lãi cho vay Khác,1.300.000 72.491 22.000,- - -,,,,
Các bên liên quan khác,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên > Các bên liên quan khác,Các bên liên quan khác,Bên liên quan,Khác,614.990,461.872,,,614990.0,461872.0
,,,,,480.605.940,201.218.629,,,480605940.0,201218629.0
