row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,65.629.702.612,310.952.976.694,65629702612.0,310952976694.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,65.629.702.612,171.352.976.694,65629702612.0,171352976694.0
- Ông Võ Đình Ngọc,- Ông Võ Đình Ngọc,- Ông Võ Đình Ngọc,11.000.000.000,11.000.000.000,11000000000.0,11000000000.0
- Công ty Cổ phần Luux Interior,- Công ty Cổ phần Luux Interior,- Công ty Cổ phần Luux Interior,10.154.730.362,70.592.179.813,10154730362.0,70592179813.0
- Công ty TNHH TMDV Thanh Sơn Hóa Nông,- Công ty TNHH TMDV Thanh Sơn Hóa Nông,- Công ty TNHH TMDV Thanh Sơn Hóa Nông,10.000.000.000,10.000.000.000,10000000000.0,10000000000.0
- Fourhands LLC,- Fourhands LLC,- Fourhands LLC,8.405.432.006,9.434.336.803,8405432006.0,9434336803.0
"- Công ty Cổ phần Vinhomes (""Vinhomes"") (*)","- Công ty Cổ phần Vinhomes (""Vinhomes"") (*)","- Công ty Cổ phần Vinhomes (""Vinhomes"") (*)",2.558.288.428,14.474.568.827,2558288428.0,14474568827.0
- East Link Furniture,- East Link Furniture,- East Link Furniture,1.314.612.398,18.183.663.088,1314612398.0,18183663088.0
- Công ty Cổ phần Vinhomes – Chi nhánh Hưng Yên,- Công ty Cổ phần Vinhomes – Chi nhánh Hưng Yên,- Công ty Cổ phần Vinhomes – Chi nhánh Hưng Yên,-,2.276.844.784,,2276844784.0
- Các khách hàng khác,- Các khách hàng khác,- Các khách hàng khác,22.196.639.418,35.391.383.379,22196639418.0,35391383379.0
Bên liên quan trả tiền trước (TM số 31),Bên liên quan trả tiền trước (TM số 31),Bên liên quan trả tiền trước (TM số 31),-,139.600.000.000,,139600000000.0
Dải hạn,Dải hạn,Dải hạn,1.171.936.527.786,1.032.336.527.786,1171936527786.0,1032336527786.0
Vinhomes (*),Vinhomes (*),Vinhomes (*),1.032.336.527.786,1.032.336.527.786,1032336527786.0,1032336527786.0
Bên liên quan trả tiền trước (TM số 31),Bên liên quan trả tiền trước (TM số 31),Bên liên quan trả tiền trước (TM số 31),139.600.000.000,-,139600000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.237.566.230.398,1.343.289.504.480,1237566230398.0,1343289504480.0
