row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,132.325.557.729,137.031.700.560,132325557729.0,137031700560.0
Công ty Cổ phần Công trình Giao thông Sài Gòn,Công ty Cổ phần Công trình Giao thông Sài Gòn,Công ty Cổ phần Công trình Giao thông Sài Gòn,33.132.513.198,24.306.050.766,33132513198.0,24306050766.0
Công ty TNHH Một Thành viên Cơ khí và Xây dựng Thiên An,Công ty TNHH Một Thành viên Cơ khí và Xây dựng Thiên An,Công ty TNHH Một Thành viên Cơ khí và Xây dựng Thiên An,18.368.685.780,13.031.618.616,18368685780.0,13031618616.0
Công ty Cổ phần Xây dựng Central,Công ty Cổ phần Xây dựng Central,Công ty Cổ phần Xây dựng Central,14.983.567.015,-,14983567015.0,
Công ty Cổ phần Dịch vụ Thương mại và Đầu tư IDV,Công ty Cổ phần Dịch vụ Thương mại và Đầu tư IDV,Công ty Cổ phần Dịch vụ Thương mại và Đầu tư IDV,13.353.812.907,12.953.451.308,13353812907.0,12953451308.0
Công ty TNHH Xây dựng Đồng Khánh,Công ty TNHH Xây dựng Đồng Khánh,Công ty TNHH Xây dựng Đồng Khánh,9.302.067.669,9.302.067.669,9302067669.0,9302067669.0
Khác,Khác,Khác,23.263.978.976,18.612.038.199,23263978976.0,18612038199.0
Phải trả bên liên quan (Thuyết minh số 32),Phải trả bên liên quan (Thuyết minh số 32),Phải trả bên liên quan (Thuyết minh số 32),19.920.932.184,58.826.474.002,19920932184.0,58826474002.0
Dài hạn,Dài hạn,Dài hạn,-,274.000.000.000,,274000000000.0
Phải trả Ông Phạm Ngọc Dũng liên quan nhận chuyển nhượng vốn,Phải trả Ông Phạm Ngọc Dũng liên quan nhận chuyển nhượng vốn,Phải trả Ông Phạm Ngọc Dũng liên quan nhận chuyển nhượng vốn,-,274.000.000.000,,274000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,132.325.557.729,411.031.700.560,132325557729.0,411031700560.0
