row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Cam kết xây dựng các dự án,Cam kết xây dựng các dự án,Cam kết xây dựng các dự án,97.067.244.677,103.551.925.451,97067244677.0,103551925451.0
Cam kết góp vốn,Cam kết góp vốn,Cam kết góp vốn,1.180.376.000.000,868.058.084.832,1180376000000.0,868058084832.0
Đầu tư Phát Đạt,Đầu tư Phát Đạt,Đầu tư Phát Đạt,669.000.000.000,669.000.000.000,669000000000.0,669000000000.0
ĐK Phú Quốc,ĐK Phú Quốc,ĐK Phú Quốc,316.376.000.000,-,316376000000.0,
Công trình PDP,Công trình PDP,Công trình PDP,147.000.000.000,-,147000000000.0,
Coinin,Coinin,Coinin,24.000.000.000,-,24000000000.0,
Phú Hưng,Phú Hưng,Phú Hưng,-,49.900.000.000,,49900000000.0
Đoàn Ánh Dương,Đoàn Ánh Dương,Đoàn Ánh Dương,24.000.000.000,24.000.000.000,24000000000.0,24000000000.0
Phát Đạt Ánh Dương,Phát Đạt Ánh Dương,Phát Đạt Ánh Dương,-,113.400.000.000,,113400000000.0
Điền Gia Khánh,Điền Gia Khánh,Điền Gia Khánh,-,8.300.000.000,,8300000000.0
Minh Hoàng,Minh Hoàng,Minh Hoàng,-,3.058.084.832,,3058084832.0
Điền Gia Khang,Điền Gia Khang,Điền Gia Khang,-,400.000.000,,400000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.277.443.244.677,971.610.010.283,1277443244677.0,971610010283.0
