row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
BIDICI,BIDICI,BIDICI,Thoái vốn do chuyển nhượng cổ phần Hoàn tiền mượn bằng hình thức cần trừ Hoàn tiền mượn,1.117.200.000.000781.780.000.000-,-274.000.000,,,-274000000.0
Ngô Mây,Ngô Mây,Ngô Mây,Cho vay Lãi cho vay Góp vốn Cung cấp dịch vụ,388.963.490.3567.944.793.6336.553.000.0002.053.657.779,-28.095.000.000665.992.342,,3.889634903567945e+41,-2.8095000000665993e+19
Cao Óc Thiên Long,Cao Óc Thiên Long,Cao Óc Thiên Long,Hoàn tiền mượn Cho vay Lãi đi vay Trả lãi vay Cung cấp dịch vụ Lãi cho vay Mượn tiền,246.568.296.186142.961.000.00046.973.434.77443.668.001.0694.147.721.3093.154.498.274-,58.162.600.0007.595.410.1231.621.834.480-1.070.397.584.326,,,
Cao Óc Hòa Phú,Cao Óc Hòa Phú,Cao Óc Hòa Phú,Cho vay Trả lãi vay Lãi đi vay Hoàn tiền mượn Lãi cho vay Mượn tiền,150.000.000.00050.898.578.16164.750.251.85923.572.316.5433.312.401.302-,-9.180.683.4572.208.400.000-1.157.333.771.242,,,
AKYN,Cao Óc Hòa Phú > AKYN,AKYN,Trả lãi vay Lãi vay Vay Trả gốc vay Hoàn tiền mượn Mượn tiền,68.023.568.00042.611.689.974--,-35.713.520.351410.000.000.00056.934.900.00049.299.000.0002.900.000.000,,,-3.571352035141e+54
Bến Thành - Long Hải,Cao Óc Hòa Phú > Bến Thành - Long Hải,Bến Thành - Long Hải,Lãi đi vay Cổ tức Hoàn tiền mượn bằng hình thức cần trừ Trả lãi vay Hoàn tiền mượn,61.211.541.65660.740.000.00060.740.000.0005.770.000.00012.855.000.000,67.944.150.445-8.362.514.000-,,6.12115416566074e+53,
