row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,412.524.279.126,431.612.816.714,412524279126.0,431612816714.0
Công ty Cổ phần Đầu tư Thương mại,Công ty Cổ phần Đầu tư Thương mại,Công ty Cổ phần Đầu tư Thương mại,,,,
Dịch vụ T.A.M,Công ty Cổ phần Đầu tư Thương mại > Dịch vụ T.A.M,Dịch vụ T.A.M,185.000.000.000,195.000.000.000,185000000000.0,195000000000.0
Công ty TNHH Một thành viên Dịch vụ,Công ty TNHH Một thành viên Dịch vụ,Công ty TNHH Một thành viên Dịch vụ,,,,
Quản lý Toàn Tâm,Công ty TNHH Một thành viên Dịch vụ > Quản lý Toàn Tâm,Quản lý Toàn Tâm,66.160.800.000,72.602.190.000,66160800000.0,72602190000.0
Công ty Cổ phần Kinh doanh,Công ty Cổ phần Kinh doanh,Công ty Cổ phần Kinh doanh,,,,
Bất động sản Minh Hoàng,Công ty Cổ phần Kinh doanh > Bất động sản Minh Hoàng,Bất động sản Minh Hoàng,-,43.953.308.719,,43953308719.0
Khác,Công ty Cổ phần Kinh doanh > Khác,Khác,161.363.479.126,120.057.317.995,161363479126.0,120057317995.0
Dài hạn,Công ty Cổ phần Kinh doanh > Dài hạn,Dài hạn,21.693.633.000,8.949.131.859,21693633000.0,8949131859.0
Công ty Cổ phần Kinh doanh,Công ty Cổ phần Kinh doanh,Công ty Cổ phần Kinh doanh,,,,
Bất động sản Minh Hoàng,Công ty Cổ phần Kinh doanh > Bất động sản Minh Hoàng,Bất động sản Minh Hoàng,12.243.333.000,8.949.131.859,12243333000.0,8949131859.0
Ông Nguyễn Hữu Lộc,Công ty Cổ phần Kinh doanh > Ông Nguyễn Hữu Lộc,Ông Nguyễn Hữu Lộc,9.450.300.000,-,9450300000.0,
TỔNG CỘNG,Công ty Cổ phần Kinh doanh > TỔNG CỘNG,TỔNG CỘNG,434.217.912.126,440.561.948.573,434217912126.0,440561948573.0
Dự phòng phải thu ngắn hạn khó đòi,Công ty Cổ phần Kinh doanh > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(3.885.795.294),(1.164.241.329),-3885795294.0,-1164241329.0
GIÁ TRỊ THUÀN,Công ty Cổ phần Kinh doanh > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,430.332.116.832,439.397.707.244,430332116832.0,439397707244.0
Trong đó:,Trong đó:,Trong đó:,,,,
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,414.276.842.255,422.951.481.467,414276842255.0,422951481467.0
Phải thu các bên liên quan(Thuyết minh số 30),Trong đó: > Phải thu các bên liên quan(Thuyết minh số 30),Phải thu các bên liên quan(Thuyết minh số 30),16.055.274.577,16.446.225.777,16055274577.0,16446225777.0
