row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,
Hà An,Phải thu ngắn hạn của khách hàng > Hà An,Hà An,Cung cấp dịch vụ môi giới,199.966.271.892,363.397.558.052,,199966271892.0,363397558052.0
Hà Thuận Hùng,Phải thu ngắn hạn của khách hàng > Hà Thuận Hùng,Hà Thuận Hùng,Cung cấp dịch vụ môi giới,51.090.780.523,44.156.633.878,,51090780523.0,44156633878.0
Hội An,Phải thu ngắn hạn của khách hàng > Hội An,Hội An,Cung cấp dịch vụ môi giới,5.811.807.680,-,,5811807680.0,
DXMD,Phải thu ngắn hạn của khách hàng > DXMD,DXMD,Cung cấp dịch vụ môi giới,4.897.761.337,349.126.669,,4897761337.0,349126669.0
Các công ty khác,Phải thu ngắn hạn của khách hàng > Các công ty khác,Các công ty khác,Cung cấp dịch vụ môi giới và HĐHTKD,2.435.178.126,2.987.545.917,,2435178126.0,2987545917.0
,,,,264.201.799.558,410.890.864.516,,264201799558.0,410890864516.0
