row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,NgànVND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__NgànVND Số đầu năm
Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),,,,
Công ty Cổ phần IAPACCO,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần IAPACCO,Công ty Cổ phần IAPACCO,Công ty liên quan,Mua hàng hóa và dịch vụ,18.760.988,-,,,18760988.0,
Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Công ty liên quan,Mua hàng hóa và dịch vụ,10.391.383,-,,,10391383.0,
Công ty Cổ phần Chăn nuôi Gia Lai,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty liên quan,Mua hàng hóa và dịch vụ,4.344.889,102.076.936,,,4344889.0,102076936.0
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty liên quan,Mua hàng hóa và dịch vụ,4.093.267,84.221.566,,,4093267.0,84221566.0
Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng (*),Phải trả người bán ngắn hạn (TM số 19) > Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng (*),Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng (*),Công ty con,Mua hàng hóa và dịch vụ,-,83.166.966,,,,83166966.0
Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Phải trả người bán ngắn hạn (TM số 19) > Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty liên quan,Mua hàng hóa và dịch vụ,-,9.328.145,,,,9328145.0
Các bên liên quan khác,Phải trả người bán ngắn hạn (TM số 19) > Các bên liên quan khác,Các bên liên quan khác,,Mua hàng hóa,259.851,268.067,,,259851.0,268067.0
TỔNG CỘNG,Phải trả người bán ngắn hạn (TM số 19) > TỔNG CỘNG,TỔNG CỘNG,,,37.850.378,279.061.680,,,37850378.0,279061680.0
