row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,
Siba Food,Phải thu ngắn hạn của khách hàng > Siba Food,Siba Food,Bán hàng,71.863.962.065,58.713.403.885,,71863962065.0,58713403885.0
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,,
Siba Tech,Trả trước cho người bán ngắn hạn > Siba Tech,Siba Tech,Tạm ứng xây dựng trại,61.583.593.301,72.684.502.270,,61583593301.0,72684502270.0
Sibacons,Trả trước cho người bán ngắn hạn > Sibacons,Sibacons,Bán hàng,1.189.090.909,-,,1189090909.0,
,,,,62.772.684.210,72.684.502.270,,62772684210.0,72684502270.0
