row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Mua cám,1.050.603.637.039,862.227.652.057,,1050603637039.0,862227652057.0
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Vay,212.000.000.000,-,,212000000000.0,
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Thu hồi cho vay,193.200.000.000,-,,193200000000.0,
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Trả vay,180.500.000.000,-,,180500000000.0,
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Cho vay,153.200.000.000,40.000.000.000,,153200000000.0,40000000000.0
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Cổ tức,35.000.000.000,-,,35000000000.0,
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Cán trừ cổ tức phải thu,35.000.000.000,-,,35000000000.0,
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Bán hàng,6.993.917.800,-,,6993917800.0,
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Lãi cho vay,2.131.117.808,177.534.247,,2131117808.0,177534247.0
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Lãi vay,1.877.063.013,-,,1877063013.0,
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Góp vốn,1.500.000.000,-,,1500000000.0,
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Thu hộ,465.765.348,-,,465765348.0,
BAF Meat Bình,BAF Meat Bình,BAF Meat Bình,Trả vay,5.890.000.000,803.000.000,,5890000000.0,803000000.0
Phước,Phước,Phước,Lãi vay,269.653.142,488.789.919,,269653142.0,488789919.0
Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Chi phí thuê trại,15.300.000.000,14.309.999.416,,15300000000.0,14309999416.0
Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Chi hộ,6.424.177.818,-,,6424177818.0,
Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Vay,3.000.000.000,3.300.000.000,,3000000000.0,3300000000.0
Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Trả vay,900.000.000,2.528.100.000,,900000000.0,2528100000.0
Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Lãi vay,112.741.399,34.804.751,,112741399.0,34804751.0
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Mua heo,92.582.304.341,107.440.850.244,,92582304341.0,107440850244.0
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Góp vốn,50.000.000.000,-,,50000000000.0,
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Bán hàng,59.028.655.634,8.678.440.870,,59028655634.0,8678440870.0
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Cho vay,43.250.000.000,44.735.680.090,,43250000000.0,44735680090.0
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Thu hồi cho vay,19.000.000.000,6.300.000.000,,19000000000.0,6300000000.0
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Nhận cổ tức,6.056.486.009,-,,6056486009.0,
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Thanh lý thuốc vàvật tư thú y,13.243.015,-,,13243015.0,
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Lãi cho vay,-,4.629.551.597,,,4629551597.0
Đông An Khánh,Đông An Khánh,Đông An Khánh,Cho vay,57.200.000.000,81.970.000.000,,57200000000.0,81970000000.0
Đông An Khánh,Đông An Khánh,Đông An Khánh,Mua heo,52.613.532.523,82.278.546.165,,52613532523.0,82278546165.0
Đông An Khánh,Đông An Khánh,Đông An Khánh,Lãi cho vay,10.048.236.990,4.039.081.643,,10048236990.0,4039081643.0
Đông An Khánh,Đông An Khánh,Đông An Khánh,Bán heo,9.642.939.179,4.298.092.484,,9642939179.0,4298092484.0
Đông An Khánh,Đông An Khánh,Đông An Khánh,Thu hồi cho vay,5.000.000.000,4.500.000.000,,5000000000.0,4500000000.0
Đông An Khánh,Đông An Khánh,Đông An Khánh,Thanh lý tài sản khác,114.998,-,,114998.0,
Thiên Phú Sơn,Thiên Phú Sơn,Thiên Phú Sơn,Trả vay,5.060.000.000,550.000.000,,5060000000.0,550000000.0
Thiên Phú Sơn,Thiên Phú Sơn,Thiên Phú Sơn,Lãi vay,2.704.209.862,2.820.770.959,,2704209862.0,2820770959.0
Nam An Khánh,Nam An Khánh,Nam An Khánh,Mua heo,84.292.086.016,137.847.053.420,,84292086016.0,137847053420.0
Nam An Khánh,Nam An Khánh,Nam An Khánh,Cho vay,36.630.000.000,101.875.408.510,,36630000000.0,101875408510.0
Nam An Khánh,Nam An Khánh,Nam An Khánh,Thu hồi cho vay,16.000.000.000,-,,16000000000.0,
Nam An Khánh,Nam An Khánh,Nam An Khánh,Lãi cho vay,8.476.808.894,3.007.755.262,,8476808894.0,3007755262.0
Nam An Khánh,Nam An Khánh,Nam An Khánh,Bán hàng,1.679.413.260,918.062.100,,1679413260.0,918062100.0
Nam An Khánh,Nam An Khánh,Nam An Khánh,Thanh lý thuốc vàvật tư thú y,42.054.946,-,,42054946.0,
