row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,320.390.293.856,1.123.214.930.360,320390293856.0,1123214930360.0
Công ty Cổ phần Tekcom Central,Công ty Cổ phần Tekcom Central,Công ty Cổ phần Tekcom Central,139.600.000.000,-,139600000000.0,
Vinhomes - Chí nhánh Hưng Yên,Vinhomes - Chí nhánh Hưng Yên,Vinhomes - Chí nhánh Hưng Yên,60.438.119.233,-,60438119233.0,
Công ty Cổ phần Luux Interior,Công ty Cổ phần Luux Interior,Công ty Cổ phần Luux Interior,50.000.000.000,-,50000000000.0,
Fourhands LLC,Fourhands LLC,Fourhands LLC,16.916.868.237,26.544.831.379,16916868237.0,26544831379.0
Ông Võ Đình Ngọc,Ông Võ Đình Ngọc,Ông Võ Đình Ngọc,11.000.000.000,11.000.000.000,11000000000.0,11000000000.0
"Công ty Cổ phần Vinhomes (""Vinhomes"") (*)","Công ty Cổ phần Vinhomes (""Vinhomes"") (*)","Công ty Cổ phần Vinhomes (""Vinhomes"") (*)",10.189.343.687,1.032.441.234.669,10189343687.0,1032441234669.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,32.245.962.699,53.228.864.312,32245962699.0,53228864312.0
Dải hạn,Dải hạn,Dải hạn,1.032.336.527.786,-,1032336527786.0,
Vinhomes (*),Vinhomes (*),Vinhomes (*),1.032.336.527.786,-,1032336527786.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.352.726.821.642,1.123.214.930.360,1352726821642.0,1123214930360.0
