row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu ngắn hạn khác (TM số 8) (tiếp theo),Phải thu ngắn hạn khác (TM số 8) (tiếp theo),Phải thu ngắn hạn khác (TM số 8) (tiếp theo),Phải thu ngắn hạn khác (TM số 8) (tiếp theo),Phải thu ngắn hạn khác (TM số 8) (tiếp theo),Phải thu ngắn hạn khác (TM số 8) (tiếp theo),Phải thu ngắn hạn khác (TM số 8) (tiếp theo),,,,
Công ty TNHH Hoàng Anh Oyadav,Phải thu ngắn hạn khác (TM số 8) (tiếp theo) > Công ty TNHH Hoàng Anh Oyadav,Công ty TNHH Hoàng Anh Oyadav,Công ty con,Chi trả hộ,-,2.310.128,,,,2310128.0
Công ty Cổ phần Bò sữa Tây Nguyên,Phải thu ngắn hạn khác (TM số 8) (tiếp theo) > Công ty Cổ phần Bò sữa Tây Nguyên,Công ty Cổ phần Bò sữa Tây Nguyên,Công ty con,Lãi cho vay Khác,-,130.793.50042.400,,,,13079350042400.0
Công ty TNHH MTV Daun Penh Agrico,Phải thu ngắn hạn khác (TM số 8) (tiếp theo) > Công ty TNHH MTV Daun Penh Agrico,Công ty TNHH MTV Daun Penh Agrico,Công ty con,Chi trả hộ,-,2.723.569,,,,2723569.0
Ông Phan Thanh Thủ,Phải thu ngắn hạn khác (TM số 8) (tiếp theo) > Ông Phan Thanh Thủ,Ông Phan Thanh Thủ,Bên liên quan,Tạm ứng,1.600.000,1.600.000,,,1600000.0,1600000.0
Các bên khác,Phải thu ngắn hạn khác (TM số 8) (tiếp theo) > Các bên khác,Các bên khác,Bên liên quan,Các khoản khác,479.201,482.204,,,479201.0,482204.0
TỔNG CỘNG,Phải thu ngắn hạn khác (TM số 8) (tiếp theo) > TỔNG CỘNG,TỔNG CỘNG,,,1.082.052.198,1.445.166.764,,,1082052198.0,1445166764.0
