row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),,,,
Ông Đoàn Nguyên Đức,Phải trả dài hạn khác (TM số 19) > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,Hợp tác kinh doanh,180.000.000,-,,,180000000.0,
Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Phải trả dài hạn khác (TM số 19) > Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Công ty con,Chi trả hộ,198.388.722,-,,,198388722.0,
Bà Hồ Thị Kim Chi,Phải trả dài hạn khác (TM số 19) > Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Phó Tổng giám đốc,Hợp tác kinh doanh,105.000.000,-,,,105000000.0,
Công ty Cổ phần Hưng Thắng Lợi Gia Lai,Công ty Cổ phần Hưng Thắng Lợi Gia Lai,Công ty Cổ phần Hưng Thắng Lợi Gia Lai,Công ty con,Mượn tạm Chi trả hộ,65.000.000 11.961.300,- -,,,,
Công ty TNHH Hoàng Anh Gia Lai - Bangkok,Công ty Cổ phần Hưng Thắng Lợi Gia Lai > Công ty TNHH Hoàng Anh Gia Lai - Bangkok,Công ty TNHH Hoàng Anh Gia Lai - Bangkok,Công ty liên kết,Chi trả hộ,7.666.626,-,,,7666626.0,
Các bên khác,Công ty Cổ phần Hưng Thắng Lợi Gia Lai > Các bên khác,Các bên khác,Bên liên quan,Chi trả hộ,2.059.148,-,,,2059148.0,
TỔNG CỘNG,Công ty Cổ phần Hưng Thắng Lợi Gia Lai > TỔNG CỘNG,TỔNG CỘNG,,,570.075.796,-,,,570075796.0,
