row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Người mua trả tiền trước ngắn hạn (TM số 16),Người mua trả tiền trước ngắn hạn (TM số 16),Người mua trả tiền trước ngắn hạn (TM số 16),Người mua trả tiền trước ngắn hạn (TM số 16),Người mua trả tiền trước ngắn hạn (TM số 16),Người mua trả tiền trước ngắn hạn (TM số 16),Người mua trả tiền trước ngắn hạn (TM số 16),,,,
Công ty Cổ phầnBò sữa Tây Nguyên,Người mua trả tiền trước ngắn hạn (TM số 16) > Công ty Cổ phầnBò sữa Tây Nguyên,Công ty Cổ phầnBò sữa Tây Nguyên,Công ty con,Nhận ứng trước tiềnmua hàng hóavà dịch vụ,772.641,1.021.804,,,772641.0,1021804.0
Công ty Cổ phầnHoàng Anh Đắk Lắk,Người mua trả tiền trước ngắn hạn (TM số 16) > Công ty Cổ phầnHoàng Anh Đắk Lắk,Công ty Cổ phầnHoàng Anh Đắk Lắk,Công ty con,Nhận ứng trướcdịch vụ xây dựng,-,473.084,,,,473084.0
Các công ty khác,Người mua trả tiền trước ngắn hạn (TM số 16) > Các công ty khác,Các công ty khác,Công ty con,Nhận ứng trướctiền mua hàng hóa,-,611.062,,,,611062.0
TỔNG CỘNG,Người mua trả tiền trước ngắn hạn (TM số 16) > TỔNG CỘNG,TỔNG CỘNG,,,772.641,2.105.950,,,772641.0,2105950.0
Chỉ phí phải trả (TM số 18),Chỉ phí phải trả (TM số 18),Chỉ phí phải trả (TM số 18),Chỉ phí phải trả (TM số 18),Chỉ phí phải trả (TM số 18),Chỉ phí phải trả (TM số 18),Chỉ phí phải trả (TM số 18),,,,
Công ty TNHH Thủyđiện Hoàng Anh Gia Lai,Chỉ phí phải trả (TM số 18) > Công ty TNHH Thủyđiện Hoàng Anh Gia Lai,Công ty TNHH Thủyđiện Hoàng Anh Gia Lai,Công ty contrước đây,Lãi vay,-,10.909.847,,,,10909847.0
Ông Đoàn Nguyên Đức,Chỉ phí phải trả (TM số 18) > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịchHĐQT,Lãi vay,-,6.391.123,,,,6391123.0
TỔNG CỘNG,Chỉ phí phải trả (TM số 18) > TỔNG CỘNG,TỔNG CỘNG,,,-,17.300.970,,,,17300970.0
