row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),Phải trả dài hạn khác (TM số 19),,,,
Ông Đoàn Nguyên Đức,Phải trả dài hạn khác (TM số 19) > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,Hợp tác kinh doanh,180.000.000,180.000.000,,,180000000.0,180000000.0
Bà Hồ Thị Kim Chi,Phải trả dài hạn khác (TM số 19) > Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Phó Tổng giám đốc,Hợp tác kinh doanh,105.000.000,105.000.000,,,105000000.0,105000000.0
Công ty TNHH Thủy điện Hoàng Anh Gia Lai,Phải trả dài hạn khác (TM số 19) > Công ty TNHH Thủy điện Hoàng Anh Gia Lai,Công ty TNHH Thủy điện Hoàng Anh Gia Lai,Công ty con trước đây,Chi trả hộ,-,198.388.722,,,,198388722.0
Công ty TNHH Hưng Thắng Lợi Gia Lai,Phải trả dài hạn khác (TM số 19) > Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty con,Mượn tạm Chi trả hộ,-,65.000.000,,,,65000000.0
Công ty TNHH Hưng Thắng Lợi Gia Lai,Phải trả dài hạn khác (TM số 19) > Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty con,Mượn tạm Chi trả hộ,-,11.961.300,,,,11961300.0
Công ty TNHH Hoàng Anh Gia Lai - Bangkok,Phải trả dài hạn khác (TM số 19) > Công ty TNHH Hoàng Anh Gia Lai - Bangkok,Công ty TNHH Hoàng Anh Gia Lai - Bangkok,Công ty con trước đây,Chi trả hộ,-,7.666.626,,,,7666626.0
Các bên khác,Phải trả dài hạn khác (TM số 19) > Các bên khác,Các bên khác,Bên liên quan,Chi trả hộ,-,2.059.148,,,,2059148.0
TỔNG CỘNG,Phải trả dài hạn khác (TM số 19) > TỔNG CỘNG,TỔNG CỘNG,,,285.000.000,570.075.796,,,285000000.0,570075796.0
