row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngàn VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty liên quan,Thu hồi lãi cho vay,55.887.813,-,,,55887813.0,
Công ty TNHH An Tiến,Công ty TNHH An Tiến,Công ty TNHH An Tiến,Công ty liên quan,Thu hồi tiền cho vayThu hồi lãi cho vay,93.000.00038.098.244,-11.103.123,,,9300000038098244.0,-11103123.0
Công ty Cổ phần Thương mại Dịch vụ Xây dựng Phúc Bảo Minh,Công ty Cổ phần Thương mại Dịch vụ Xây dựng Phúc Bảo Minh,Công ty Cổ phần Thương mại Dịch vụ Xây dựng Phúc Bảo Minh,Công ty liên quan,Thu hồi tiền cho vayThu hồi lãi cho vayLãi cho vay,50.000.00021.627.7783.652.777,-5.069.444,,,5.000000021627778e+22,-5069444.0
Công ty TNHH MTV Đại Lộc Hưng Thịnh,Công ty TNHH MTV Đại Lộc Hưng Thịnh,Công ty TNHH MTV Đại Lộc Hưng Thịnh,Công ty liên quan,Thu hồi tiền cho vayThu hồi lãi cho vayLãi cho vay,34.714.75230.246.4363.384.688,-5.304.507,,,3.4714752302464364e+22,-5304507.0
Công ty Cổ phần Đầu tư Bất động sản An Phú,Công ty Cổ phần Đầu tư Bất động sản An Phú,Công ty Cổ phần Đầu tư Bất động sản An Phú,Công ty liên quan,Thu hồi tiền cho vayLãi cho vayCấn trừ công nợ,-,1.066.130.329109.683.955196.851.346,,,,1.066130329109684e+27
