row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),,,,
Nhóm nợ tồn động có số dư lớn (*),Phải thu ngắn hạn khác (TM số 9) > Nhóm nợ tồn động có số dư lớn (*),Nhóm nợ tồn động có số dư lớn (*),Các công ty liên quan,(*),201.509.008,450.594.792,,,201509008.0,450594792.0
Ông Đoàn Nguyên Đức,Phải thu ngắn hạn khác (TM số 9) > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,Cho mượn Khác,65.612.44523.261,-,,,6561244523261.0,
Công ty TNHH MTV Xây lắp điện,Phải thu ngắn hạn khác (TM số 9) > Công ty TNHH MTV Xây lắp điện,Công ty TNHH MTV Xây lắp điện,Công ty liên quan,Chi phí trả hộ,-,1.950.431,,,,1950431.0
Công ty Cổ phần Nông lâm nghiệp Cánh Đồng Vàng,Phải thu ngắn hạn khác (TM số 9) > Công ty Cổ phần Nông lâm nghiệp Cánh Đồng Vàng,Công ty Cổ phần Nông lâm nghiệp Cánh Đồng Vàng,Công ty liên quan trước đây,Chi phí trả hộ,-,3.589.369,,,,3589369.0
Bên liên quan khác,Phải thu ngắn hạn khác (TM số 9) > Bên liên quan khác,Bên liên quan khác,Bên liên quan,Tạm ứng,1.600.000,1.124.357,,,1600000.0,1124357.0
TỔNG CỘNG,Phải thu ngắn hạn khác (TM số 9) > TỔNG CỘNG,TỔNG CỘNG,,,268.744.714,457.258.949,,,268744714.0,457258949.0
