row_label_raw,row_label_full,col_0,Số ngày quá hạn,30/9/2023 > Giá gốc VND,30/9/2023 > Dự phòng VND,30/9/2023 > Giá trị có thể thu hồi VND,Số ngày quá hạn_1,1/10/2022 > Giá gốc VND,1/10/2022 > Dự phòng VND,1/10/2022 > Giá trị có thể thu hồi VND,numeric__Số ngày quá hạn,numeric__30/9/2023 > Giá gốc VND,numeric__30/9/2023 > Dự phòng VND,numeric__30/9/2023 > Giá trị có thể thu hồi VND,numeric__Số ngày quá hạn_1,numeric__1/10/2022 > Giá gốc VND,numeric__1/10/2022 > Dự phòng VND,numeric__1/10/2022 > Giá trị có thể thu hồi VND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,,,,,
Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng,,,,,,,,
Mê Kông,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng > Mê Kông,Mê Kông,-,-,-,-,Trên 4 năm,1.648.743.436,(1.648.743.436),-,,,,,,1648743436.0,-1648743436.0,
Công ty TNHH Hải Thủy Công ty TNHH Thép,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng > Công ty TNHH Hải Thủy Công ty TNHH Thép,Công ty TNHH Hải Thủy Công ty TNHH Thép,-,-,-,-,Trên 6 năm,1.545.000.625,(1.545.000.625),-,,,,,,1545000625.0,-1545000625.0,
Xây dựng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng > Xây dựng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,Xây dựng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,-,-,-,-,Trên 3 năm,1.243.508.106,(1.243.508.106),-,,,,,,1243508106.0,-1243508106.0,
Các khách hàng khác,Công ty Cổ Phần Tư Văn Thương Mại Xây dựng > Các khách hàng khác,Các khách hàng khác,Từ 6 tháng đến dưới 2 năm,10.773.807.954,(10.773.807.954),-,Trên 6 năm Từ 2 đến trên 5 năm,1.023.359.294,(1.023.359.294),-,,10773807954.0,-10773807954.0,,,1023359294.0,-1023359294.0,
,,,,10.773.807.954,(10.773.807.954),-,,13.707.168.589,(13.707.168.589),-,,10773807954.0,-10773807954.0,,,13707168589.0,-13707168589.0,
