row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Cá nhân D,Cá nhân D,Cá nhân D,Ứng tiền nhận chuyển nhượng đất,121.454.256.000,1.328.159.000.000,,121454256000.0,1328159000000.0
Cá nhân A,Cá nhân A,Cá nhân A,Ứng tiền nhận chuyển nhượng đấtThu hồi tiền ứng trướcGóp vốn HĐHTKD,3.618.380.428-,1.042.043.240150.000.000.00051.950.022.500,,,1.04204324015e+32
Ông LươngTrí Thìn,Ông LươngTrí Thìn,Ông LươngTrí Thìn,VayLãi đi vay,150.000.000.0003.348.233.598,----,,1.500000000003348e+21,
Cá nhân F,Cá nhân F,Cá nhân F,Hoàn ký quỹ dự ánThanh toán khoản thu hộChia cổ tứcKý quỹ thực hiện dự án,50.754.650.00027.293.646.160----,----1.580.000.0001.500.000.000,,,
Cá nhân B,Cá nhân B,Cá nhân B,Hoàn trả khoản góp vốnHĐHTKDGóp vốn HĐHTKD,17.000.000.000-,----17.000.000.000,,,
Bên liên quan khác,Cá nhân B > Bên liên quan khác,Bên liên quan khác,Nhận chuyển nhượng đất,-,175.650.523.900,,,175650523900.0
