row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,31/12/2017 VND,1/1/2017 VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2017 VND,numeric__1/1/2017 VND
Vay bên thứ ba,Vay bên thứ ba,Vay bên thứ ba,Vay bên thứ ba,Vay bên thứ ba,Vay bên thứ ba,Vay bên thứ ba,,,,
Vay cá nhân khác,Vay bên thứ ba > Vay cá nhân khác,Vay cá nhân khác,VND,9%,-,128.875.000.000,,0.09,,128875000000.0
Vay bà Nguyễn Thanh Bình,Vay bên thứ ba > Vay bà Nguyễn Thanh Bình,Vay bà Nguyễn Thanh Bình,VND,0%,100.000.000.000,201.000.000.000,,0.0,100000000000.0,201000000000.0
,,,,,100.000.000.000,329.875.000.000,,,100000000000.0,329875000000.0
