row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,1.864.507.429.097,3.768.232.348.926,1864507429097.0,3768232348926.0
Công ty Cổ phần Nông nghiệp An Điền,Công ty Cổ phần Nông nghiệp An Điền,Công ty Cổ phần Nông nghiệp An Điền,321.132.694.900,7.016.077.453,321132694900.0,7016077453.0
Công ty Cổ phần Kinh doanh Nông sản,Công ty Cổ phần Kinh doanh Nông sản,Công ty Cổ phần Kinh doanh Nông sản,,,,
Tiến Phát,Công ty Cổ phần Kinh doanh Nông sản > Tiến Phát,Tiến Phát,294.549.561.000,-,294549561000.0,
Công ty Cổ phần Điều Organic Bissau,Công ty Cổ phần Kinh doanh Nông sản > Công ty Cổ phần Điều Organic Bissau,Công ty Cổ phần Điều Organic Bissau,229.596.509.100,-,229596509100.0,
Công ty Cổ phần Gạo Vĩ Dân,Công ty Cổ phần Kinh doanh Nông sản > Công ty Cổ phần Gạo Vĩ Dân,Công ty Cổ phần Gạo Vĩ Dân,183.078.952.800,-,183078952800.0,
Công ty Cổ phần Nông sản MOGB Quốc tế,Công ty Cổ phần Kinh doanh Nông sản > Công ty Cổ phần Nông sản MOGB Quốc tế,Công ty Cổ phần Nông sản MOGB Quốc tế,164.637.498.100,617.171.520.673,164637498100.0,617171520673.0
Công ty Cổ phần Nông sản Cavi Việt Nam,Công ty Cổ phần Kinh doanh Nông sản > Công ty Cổ phần Nông sản Cavi Việt Nam,Công ty Cổ phần Nông sản Cavi Việt Nam,151.175.190.000,-,151175190000.0,
Công ty Cổ phần Nông sản Tzan Quốc tế,Công ty Cổ phần Kinh doanh Nông sản > Công ty Cổ phần Nông sản Tzan Quốc tế,Công ty Cổ phần Nông sản Tzan Quốc tế,79.893.844.100,438.557.808.100,79893844100.0,438557808100.0
Công ty Cổ phần Kinh doanh Thương mại,Công ty Cổ phần Kinh doanh Thương mại,Công ty Cổ phần Kinh doanh Thương mại,,,,
Thịnh Phát,Công ty Cổ phần Kinh doanh Thương mại > Thịnh Phát,Thịnh Phát,-,803.555.401.736,,803555401736.0
Công ty Cổ phần CBOT Việt Nam,Công ty Cổ phần Kinh doanh Thương mại > Công ty Cổ phần CBOT Việt Nam,Công ty Cổ phần CBOT Việt Nam,248.497.430,608.016.363.680,248497430.0,608016363680.0
Công ty TNHH XNK Nông lâm sản,Công ty TNHH XNK Nông lâm sản,Công ty TNHH XNK Nông lâm sản,,,,
Thái Nguyên,Công ty TNHH XNK Nông lâm sản > Thái Nguyên,Thái Nguyên,-,296.962.674.460,,296962674460.0
Các bên khác,Công ty TNHH XNK Nông lâm sản > Các bên khác,Các bên khác,440.194.681.667,996.952.502.824,440194681667.0,996952502824.0
Phải trả các bên liên quan(Thuyết minh số 36),Công ty TNHH XNK Nông lâm sản > Phải trả các bên liên quan(Thuyết minh số 36),Phải trả các bên liên quan(Thuyết minh số 36),36.413.178.869,6.097.499.239,36413178869.0,6097499239.0
TỔNG CỘNG,Công ty TNHH XNK Nông lâm sản > TỔNG CỘNG,TỔNG CỘNG,1.900.920.607.966,3.774.329.848.165,1900920607966.0,3774329848165.0
