row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngàn VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Công ty Cổ phầnChăn nuôi Gia Lai,Công ty Cổ phầnChăn nuôi Gia Lai,Công ty Cổ phầnChăn nuôi Gia Lai,Công tyliên kết,Cho vay dài hạnThu hồi tiền cho vayLãi cho vayMua hàng hóa vàdịch vụBán hàng và cungcấp dịch vụMua tài sản cố định,2.677.712.456940.262.537301.409.740289.117.998140.804.073-,--216.854.465177.804.404598.278.51488.105.382,,,,2.168544651778044e+34
Công ty Cổ phần Đầutur Bất động sảnAn Phú,Công ty Cổ phần Đầutur Bất động sảnAn Phú,Công ty Cổ phần Đầutur Bất động sảnAn Phú,Công tyliên quan,Cho vay dài hạnThu hồi tiền cho vayLãi cho vayMua cổ phần củaChăn nuôi Gia Lai,1.060.273.015816.357.365256.065.847-,----347.028.384550.000.000,,,,
Ông Đoàn Nguyên Đức,Công ty Cổ phần Đầutur Bất động sảnAn Phú > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch,Thu hồi tiền cho vayGóp vốn BCCLãi cho vay,281.009.591240.000.00028.909.696,----81.762.040,,,2.8100959124e+25,
Công ty Cổ phầnXây dựng Huynh Độ,Công ty Cổ phần Đầutur Bất động sảnAn Phú > Công ty Cổ phầnXây dựng Huynh Độ,Công ty Cổ phầnXây dựng Huynh Độ,Công tyliên quan,Cho vayLãi cho vay,199.900.32814.109.705,----2.106.001,,,1.9990032814109704e+16,
Công ty Cổ phầnPhú Hoàng Anh,Công ty Cổ phần Đầutur Bất động sảnAn Phú > Công ty Cổ phầnPhú Hoàng Anh,Công ty Cổ phầnPhú Hoàng Anh,Công tyliên quan,Cho vayLãi cho vay,123.872.97733.797.024,----30.469.444,,,1.2387297733797024e+16,
Công ty TNHH MTVNguyên vật liệuHoàng Thơ,Công ty Cổ phần Đầutur Bất động sảnAn Phú > Công ty TNHH MTVNguyên vật liệuHoàng Thơ,Công ty TNHH MTVNguyên vật liệuHoàng Thơ,Công tyliên quan,Thu hồi tiền cho vayLãi cho vay,115.917.13411.893.703,----15.119.538,,,1.1591713411893704e+16,
Công ty TNHHThương mại và Dịch vụMinh Tuấn,Công ty Cổ phần Đầutur Bất động sảnAn Phú > Công ty TNHHThương mại và Dịch vụMinh Tuấn,Công ty TNHHThương mại và Dịch vụMinh Tuấn,Công tyliên quan,Cho vay dài hạnLãi cho vay,68.079.0718.012.666,54.140.3862.492.768,,,680790718012666.0,541403862492768.0
Công ty Cổ phần GỗHoàng Anh Gia Lai,Công ty Cổ phần GỗHoàng Anh Gia Lai,Công ty Cổ phần GỗHoàng Anh Gia Lai,Công tyliên quan,Cho vayLãi cho vay,----14.839.392,42.869.945-,,,,
