row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Công ty TNHH Thương mại Đầu tư và Phát triển Thiên Niên Kỷ,Công ty TNHH Thương mại Đầu tư và Phát triển Thiên Niên Kỷ,Công ty TNHH Thương mại Đầu tư và Phát triển Thiên Niên Kỷ,93.142.370.813,-,93142370813.0,
Công ty Cổ phần Vinhomes (*),Công ty Cổ phần Vinhomes (*),Công ty Cổ phần Vinhomes (*),79.280.475.243,-,79280475243.0,
Tập đoàn Vingroup – Công ty,Tập đoàn Vingroup – Công ty,Tập đoàn Vingroup – Công ty,63.805.379.440,33.565.238.738,63805379440.0,33565238738.0
Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,59.901.886.946,-,59901886946.0,
Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc,Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc,Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc,51.743.308.728,68.882.628.469,51743308728.0,68882628469.0
Công ty Cổ phần Kinh doanh và Quản lý Bất động sản Vinhomes (*),Công ty Cổ phần Kinh doanh và Quản lý Bất động sản Vinhomes (*),Công ty Cổ phần Kinh doanh và Quản lý Bất động sản Vinhomes (*),-,103.679.817.985,,103679817985.0
"Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát (""Tân Liên Phát"") (*)","Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát (""Tân Liên Phát"") (*)","Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát (""Tân Liên Phát"") (*)",-,60.654.017.186,,60654017186.0
Khác,Khác,Khác,92.843.821.412,379.298.623.496,92843821412.0,379298623496.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,440.717.242.582,646.080.325.874,440717242582.0,646080325874.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,(8.648.976.793),-,-8648976793.0,
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,432.068.265.789,646.080.325.874,432068265789.0,646080325874.0
