row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ các bên khác,Phải thu từ các bên khác,Phải thu từ các bên khác,522.718.615.885,650.502.908.170,522718615885.0,650502908170.0
"- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.",64.874.410.500,64.874.410.500,64874410500.0,64874410500.0
- GME - Sanitaires Et Materiaux - Lapeyre,- GME - Sanitaires Et Materiaux - Lapeyre,- GME - Sanitaires Et Materiaux - Lapeyre,53.068.668.227,53.068.668.227,53068668227.0,53068668227.0
- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,56.538.863.457,56.538.863.457,56538863457.0,56538863457.0
- Công ty TNHH Lâm nghiệp Hoàng Nam,- Công ty TNHH Lâm nghiệp Hoàng Nam,- Công ty TNHH Lâm nghiệp Hoàng Nam,20.948.842.623,84.611.869.162,20948842623.0,84611869162.0
- Khác,- Khác,- Khác,327.287.831.078,391.409.096.824,327287831078.0,391409096824.0
Phải thu từ các bên liên quan(Thuyết minh số 32),Phải thu từ các bên liên quan(Thuyết minh số 32),Phải thu từ các bên liên quan(Thuyết minh số 32),205.871.691.186,90.997.617.609,205871691186.0,90997617609.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,728.590.307.071,741.500.525.779,728590307071.0,741500525779.0
Dự phòng các khoản phải thu khách hàngkhó đồi,Dự phòng các khoản phải thu khách hàngkhó đồi,Dự phòng các khoản phải thu khách hàngkhó đồi,(381.638.426.539),(84.884.359.560),-381638426539.0,-84884359560.0
GIÁ TRI THUÀN,GIÁ TRI THUÀN,GIÁ TRI THUÀN,346.951.880.532,656.616.166.219,346951880532.0,656616166219.0
