row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị có thể thu hồi
Công ty Hà Đô 45,Công ty Hà Đô 45,Công ty Hà Đô 45,61.077.371.012,(61.077.371.012),-,62.755.574.348,(62.755.574.348),-,61077371012.0,-61077371012.0,,62755574348.0,-62755574348.0,
Công ty TNHH Nam Việt,Công ty TNHH Nam Việt,Công ty TNHH Nam Việt,3.356.516.900,(3.356.516.900),-,3.356.516.900,(3.356.516.900),-,3356516900.0,-3356516900.0,,3356516900.0,-3356516900.0,
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,12.821.014.506,(12.821.014.506),-,11.470.965.367,(11.470.965.367),-,12821014506.0,-12821014506.0,,11470965367.0,-11470965367.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,77.254.902.418,(77.254.902.418),-,77.583.056.615,(77.583.056.615),-,77254902418.0,-77254902418.0,,77583056615.0,-77583056615.0,
