row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,876.808.757.574,975.234.300.554,876808757574.0,975234300554.0
Khách hàng Dự án Khu Đô thị mới Nam Vĩnh Yên,Khách hàng Dự án Khu Đô thị mới Nam Vĩnh Yên,Khách hàng Dự án Khu Đô thị mới Nam Vĩnh Yên,301.913.033.179,424.717.918.211,301913033179.0,424717918211.0
Khách hàng Dự án Khu căn hộ Cao cấp DICPhoenix (*),Khách hàng Dự án Khu căn hộ Cao cấp DICPhoenix (*),Khách hàng Dự án Khu căn hộ Cao cấp DICPhoenix (*),268.776.436.753,367.743.105.401,268776436753.0,367743105401.0
Khách hàng Dự án chung cư Gateway,Khách hàng Dự án chung cư Gateway,Khách hàng Dự án chung cư Gateway,231.309.483.587,-,231309483587.0,
Khách hàng Dự án Khu Trung tâm Chí Linh –Vũng Tàu,Khách hàng Dự án Khu Trung tâm Chí Linh –Vũng Tàu,Khách hàng Dự án Khu Trung tâm Chí Linh –Vũng Tàu,23.528.032.041,22.736.281.041,23528032041.0,22736281041.0
Khách hàng Dự án Thủy Tiên,Khách hàng Dự án Thủy Tiên,Khách hàng Dự án Thủy Tiên,13.235.275.947,13.514.369.947,13235275947.0,13514369947.0
Công ty Cổ phần DCP Châu Á,Công ty Cổ phần DCP Châu Á,Công ty Cổ phần DCP Châu Á,9.176.047.500,63.709.082.663,9176047500.0,63709082663.0
Công ty Cổ phần DIC Số 4,Công ty Cổ phần DIC Số 4,Công ty Cổ phần DIC Số 4,3.382.402.000,1.900.000.000,3382402000.0,1900000000.0
Khác,Khác,Khác,25.488.046.567,80.913.543.291,25488046567.0,80913543291.0
Dài hạn,Dài hạn,Dài hạn,8.318.000.000,8.318.000.000,8318000000.0,8318000000.0
Ông Lê Văn Hường,Ông Lê Văn Hường,Ông Lê Văn Hường,8.318.000.000,8.318.000.000,8318000000.0,8318000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,885.126.757.574,983.552.300.554,885126757574.0,983552300554.0
Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,(8.318.000.000),-,-8318000000.0,
GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,876.808.757.574,983.552.300.554,876808757574.0,983552300554.0
Trong đó:Các bên khác,Trong đó:Các bên khác,Trong đó:Các bên khác,846.264.600.792,980.224.774.877,846264600792.0,980224774877.0
Các bên liên quan (Thuyết minh – TM số 30),Các bên liên quan (Thuyết minh – TM số 30),Các bên liên quan (Thuyết minh – TM số 30),30.544.156.782,3.327.525.677,30544156782.0,3327525677.0
