row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Ông Robert Willett,Ông Robert Willett,Ông Robert Willett,Chi phí tư vấn,2.503.842.632,2.351.671.475,,2503842632.0,2351671475.0
Công ty Cổ phầnLogistics Toàn Tín,Công ty Cổ phầnLogistics Toàn Tín,Công ty Cổ phầnLogistics Toàn Tín,Thu hồi đầu tư góp vốnThu nhập từ cổ tức,--,99.998.900.00022.999.747.000,,,9.999890000023e+21
