row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu dài hạn khác (TM số 9) (tiếp theo),Phải thu dài hạn khác (TM số 9) (tiếp theo),Phải thu dài hạn khác (TM số 9) (tiếp theo),Phải thu dài hạn khác (TM số 9) (tiếp theo),Phải thu dài hạn khác (TM số 9) (tiếp theo),Phải thu dài hạn khác (TM số 9) (tiếp theo),Phải thu dài hạn khác (TM số 9) (tiếp theo),,,,
Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty liên quan (đến ngày 19 tháng 6 năm 2023),HĐHTKD Lãi cho vay,-,440.000.000 27.303.606,,,,
Ông Nguyễn Ngọc Mai,Công ty Cổ phần Lê Me > Ông Nguyễn Ngọc Mai,Ông Nguyễn Ngọc Mai,Giám đốc công ty con,Lãi cho vay,-,39.398.260,,,,39398260.0
Ông Trần Quang Dũng,Công ty Cổ phần Lê Me > Ông Trần Quang Dũng,Ông Trần Quang Dũng,Phó giám đốc công ty con,Lãi cho vay,-,6.257.627,,,,6257627.0
,,,,,66.088.170,579.450.774,,,66088170.0,579450774.0
