row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,137.031.700.560,267.646.582.409,137031700560.0,267646582409.0
Công ty Cổ phần Phú Mỹ Hưng,Công ty Cổ phần Phú Mỹ Hưng,Công ty Cổ phần Phú Mỹ Hưng,58.826.474.002,165.122.193.621,58826474002.0,165122193621.0
Công ty Cổ phần Công trình Giao thông Sài Gòn,Công ty Cổ phần Công trình Giao thông Sài Gòn,Công ty Cổ phần Công trình Giao thông Sài Gòn,24.306.050.766,31.336.050.766,24306050766.0,31336050766.0
Công ty TNHH Một Thành viên Cơ khí và Xây dựng Thiên An,Công ty TNHH Một Thành viên Cơ khí và Xây dựng Thiên An,Công ty TNHH Một Thành viên Cơ khí và Xây dựng Thiên An,13.031.618.616,30.298.070.520,13031618616.0,30298070520.0
Công ty Cổ phần Dịch vụ Thương mại và Đầu tư IDV,Công ty Cổ phần Dịch vụ Thương mại và Đầu tư IDV,Công ty Cổ phần Dịch vụ Thương mại và Đầu tư IDV,12.953.451.308,13.074.589.917,12953451308.0,13074589917.0
Công ty TNHH Xây dựng Đồng Khánh,Công ty TNHH Xây dựng Đồng Khánh,Công ty TNHH Xây dựng Đồng Khánh,9.302.067.669,11.636.067.669,9302067669.0,11636067669.0
Khác,Khác,Khác,18.612.038.199,16.179.609.916,18612038199.0,16179609916.0
Dài hạn,Dài hạn,Dài hạn,274.000.000.000,-,274000000000.0,
Phải trả Ông Phạm Ngọc Dũng liên quan nhận chuyển nhượng vốn,Phải trả Ông Phạm Ngọc Dũng liên quan nhận chuyển nhượng vốn,Phải trả Ông Phạm Ngọc Dũng liên quan nhận chuyển nhượng vốn,274.000.000.000,-,274000000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,411.031.700.560,267.646.582.409,411031700560.0,267646582409.0
