row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Công ty Cổ phần Đầu tư Xây dựng Ricons,Công ty Cổ phần Đầu tư Xây dựng Ricons,Công ty Cổ phần Đầu tư Xây dựng Ricons,270.161.105.096,453.142.666.568,270161105096.0,453142666568.0
Công ty Cổ phần Xây dựng Phạm Nguyên,Công ty Cổ phần Xây dựng Phạm Nguyên,Công ty Cổ phần Xây dựng Phạm Nguyên,25.642.981.950,35.860.414.876,25642981950.0,35860414876.0
Công ty Cổ phần Đầu tư Xây dựng Viteccons,Công ty Cổ phần Đầu tư Xây dựng Viteccons,Công ty Cổ phần Đầu tư Xây dựng Viteccons,16.400.832.479,12.394.636.215,16400832479.0,12394636215.0
Công ty Cổ phần Xây dựng Coteccons,Công ty Cổ phần Xây dựng Coteccons,Công ty Cổ phần Xây dựng Coteccons,4.908.257.159,94.908.257.159,4908257159.0,94908257159.0
Công ty Cổ phần Đầu tư và Xây dựng Newtecons,Công ty Cổ phần Đầu tư và Xây dựng Newtecons,Công ty Cổ phần Đầu tư và Xây dựng Newtecons,1.768.413.136,63.401.501.886,1768413136.0,63401501886.0
Công ty TNHH Thương mại Dịch vụ Hưng Quốc Thịnh,Công ty TNHH Thương mại Dịch vụ Hưng Quốc Thịnh,Công ty TNHH Thương mại Dịch vụ Hưng Quốc Thịnh,-,28.039.099.804,,28039099804.0
Phải trả cho các nhà cung cấp khác,Phải trả cho các nhà cung cấp khác,Phải trả cho các nhà cung cấp khác,708.452.416.282,487.640.711.781,708452416282.0,487640711781.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.027.334.006.102,1.175.387.288.289,1027334006102.0,1175387288289.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả các bên khác,Trong đó: > Phải trả các bên khác,Phải trả các bên khác,1.004.842.005.053,1.162.292.006.362,1004842005053.0,1162292006362.0
Phải trả bên liên quan (TM số 36),Trong đó: > Phải trả bên liên quan (TM số 36),Phải trả bên liên quan (TM số 36),22.492.001.049,13.095.281.927,22492001049.0,13095281927.0
