row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Cho bên khác vay,Ngắn hạn > Cho bên khác vay,Cho bên khác vay,70.607.272.936,46.433.787.734,70607272936.0,46433787734.0
Công ty TNHH Địa ốc Chân Trời Mới,Ngắn hạn > Công ty TNHH Địa ốc Chân Trời Mới,Công ty TNHH Địa ốc Chân Trời Mới,36.437.313.395,36.437.313.395,36437313395.0,36437313395.0
Công ty TNHH MTV Tư Vấn ĐT BDS Sài Gòn,Ngắn hạn > Công ty TNHH MTV Tư Vấn ĐT BDS Sài Gòn,Công ty TNHH MTV Tư Vấn ĐT BDS Sài Gòn,25.000.000.000,-,25000000000.0,
Các bên khác,Ngắn hạn > Các bên khác,Các bên khác,9.169.959.541,9.996.474.339,9169959541.0,9996474339.0
Cho bên liên quan vay (Thuyết minh số 33),Ngắn hạn > Cho bên liên quan vay (Thuyết minh số 33),Cho bên liên quan vay (Thuyết minh số 33),41.886.000.000,11.000.000.000,41886000000.0,11000000000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,112.493.272.936,57.433.787.734,112493272936.0,57433787734.0
Dự phòng cho vay ngắn hạn khó đòi,Ngắn hạn > Dự phòng cho vay ngắn hạn khó đòi,Dự phòng cho vay ngắn hạn khó đòi,(45.194.562.294),(14.101.194.019),-45194562294.0,-14101194019.0
GIÁ TRỊ THUẦN,Ngắn hạn > GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,67.298.710.642,43.332.593.715,67298710642.0,43332593715.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Hoàng Đăng Minh Tuấn (*),Dài hạn > Hoàng Đăng Minh Tuấn (*),Hoàng Đăng Minh Tuấn (*),30.000.000.000,20.000.000.000,30000000000.0,20000000000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,97.298.710.642,63.332.593.715,97298710642.0,63332593715.0
