row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Trả trước cho bên khác (*),Trả trước cho bên khác (*),Trả trước cho bên khác (*),492.855.483.580,364.520.575.307,492855483580.0,364520575307.0
Công ty Cổ phần BM Windows,Công ty Cổ phần BM Windows,Công ty Cổ phần BM Windows,111.710.095.958,-,111710095958.0,
Công ty Cổ phần Thương mại và Đầu tư Hồng Hà,Công ty Cổ phần Thương mại và Đầu tư Hồng Hà,Công ty Cổ phần Thương mại và Đầu tư Hồng Hà,109.879.740.554,114.603.683.269,109879740554.0,114603683269.0
Công ty Cổ phần Xây dựng Lương Bình,Công ty Cổ phần Xây dựng Lương Bình,Công ty Cổ phần Xây dựng Lương Bình,60.000.000.000,60.000.000.000,60000000000.0,60000000000.0
Công ty TNHH MTV Thương mại Sản xuất Mỹ Khang,Công ty TNHH MTV Thương mại Sản xuất Mỹ Khang,Công ty TNHH MTV Thương mại Sản xuất Mỹ Khang,58.202.041.970,-,58202041970.0,
Công ty Cổ phần Kỹ thuật và Xây dựng Searefico,Công ty Cổ phần Kỹ thuật và Xây dựng Searefico,Công ty Cổ phần Kỹ thuật và Xây dựng Searefico,47.972.785.518,-,47972785518.0,
Các bên khác,Các bên khác,Các bên khác,105.090.819.580,189.916.892.038,105090819580.0,189916892038.0
Trả trước cho bên liên quan (Thuyết minh số 33),Trả trước cho bên liên quan (Thuyết minh số 33),Trả trước cho bên liên quan (Thuyết minh số 33),-,9.277.309.204,,9277309204.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,492.855.483.580,373.797.884.511,492855483580.0,373797884511.0
Dự phòng trả trước cho người bán ngắn hạn khó đòi,Dự phòng trả trước cho người bán ngắn hạn khó đòi,Dự phòng trả trước cho người bán ngắn hạn khó đòi,(163.404.286.557),(2.492.861.140),-163404286557.0,-2492861140.0
GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,329.451.197.023,371.305.023.371,329451197023.0,371305023371.0
