row_label_raw,row_label_full,col_0,Số ngày quá hạn,31/12/2021 > Giá gốc VND,31/12/2021 > Dự phòng VND,31/12/2021 > Giá trị có thể thu hồi VND,Số ngày quá hạn_1,1/1/2021 > Giá gốc VND,1/1/2021 > Dự phòng VND,1/1/2021 > Giá trị có thể thu hồi VND,numeric__Số ngày quá hạn,numeric__31/12/2021 > Giá gốc VND,numeric__31/12/2021 > Dự phòng VND,numeric__31/12/2021 > Giá trị có thể thu hồi VND,numeric__Số ngày quá hạn_1,numeric__1/1/2021 > Giá gốc VND,numeric__1/1/2021 > Dự phòng VND,numeric__1/1/2021 > Giá trị có thể thu hồi VND
Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,,,,,,,,
Công ty Cổ phần Lương thực Hậu Giang,Phải thu khác > Công ty Cổ phần Lương thực Hậu Giang,Công ty Cổ phần Lương thực Hậu Giang,Trên 5 năm,30.189.114.872,(30.189.114.872),-,Trên 5 năm,30.189.114.872,(30.189.114.872),-,,30189114872.0,-30189114872.0,,,30189114872.0,-30189114872.0,
Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Các khách hàng khác,Phải thu khác > Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Các khách hàng khác,Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Các khách hàng khác,Trên 5 năm,9.017.732.212,(9.017.732.212),-,Trên 5 năm,9.017.732.212,(9.017.732.212),-,,9017732212.0,-9017732212.0,,,9017732212.0,-9017732212.0,
Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Các khách hàng khác,Phải thu khác > Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Các khách hàng khác,Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Các khách hàng khác,Trên 5 năm,25.959.744.505,(25.959.744.505),-,Trên 5 năm,22.765.994.176,(22.520.433.917),245.560.259,,25959744505.0,-25959744505.0,,,22765994176.0,-22520433917.0,245560259.0
,,,,65.166.591.589,(65.166.591.589),-,,61.972.841.260,(61.727.281.001),245.560.259,,65166591589.0,-65166591589.0,,,61972841260.0,-61727281001.0,245560259.0
Tài sản thiếu chờ xử lý (Thuyết minh 10),Phải thu khác > Tài sản thiếu chờ xử lý (Thuyết minh 10),Tài sản thiếu chờ xử lý (Thuyết minh 10),,661.975.531.134,(661.975.531.134),-,,668.535.751.654,(661.975.531.134),6.560.220.520,,661975531134.0,-661975531134.0,,,668535751654.0,-661975531134.0,6560220520.0
,,,,1.276.431.190.107,(1.276.311.337.057),119.853.050,,1.280.735.180.529,(1.273.130.402.092),7.604.778.437,,1276431190107.0,-1276311337057.0,119853050.0,,1280735180529.0,-1273130402092.0,7604778437.0
