row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),,,,
Công ty Cổ phần Lê Me,Phải thu ngắn hạn khác (TM số 9) > Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty liên quan,Lãi cho vay,649.991.651,404.394.310,,,649991651.0,404394310.0
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty liên quan,Lãi cho vay Cho mượn Khác,68.960.638 1.300.000 22.000,72.491 1.300.000 22.000,,,,
Ông Nguyễn Kim Luân,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên > Ông Nguyễn Kim Luân,Ông Nguyễn Kim Luân,Cổ đông,Lãi cho vay,7.227.496,4.427.049,,,7227496.0,4427049.0
Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Công ty liên quan,Lãi cho vay Cho mượn,4.115.880 800.535,- -,,,,
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai > Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty liên quan,Lãi cho vay,-,23.856.246,,,,23856246.0
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,Tạm ứng Cho mượn,- -,10.812 7.486.903,,,,
Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Công ty liên quan (đến ngày 31 tháng 3 năm 2022),Lãi cho vay Cho mượn Khác,- -,26.200.685 10.699.989 1.520.465,,,,
Các bên liên quan khác,Công ty Cổ phần Gia súc Lơ Pang > Các bên liên quan khác,Các bên liên quan khác,Bên liên quan,Khác,454.400,614.990,,,454400.0,614990.0
