row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngàn VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Công ty Cổ phần Đầu tư Bất Đông sản An Phú,Công ty Cổ phần Đầu tư Bất Đông sản An Phú,Công ty Cổ phần Đầu tư Bất Đông sản An Phú,Công ty liên quan,Mua hàng hóa và dịch vụ,607.084,646.600,,,607084.0,646600.0
Ông Nguyễn Văn Quý,Ông Nguyễn Văn Quý,Ông Nguyễn Văn Quý,Cổ đông,Mượn tiền Cho vay Cho mượn Mua hàng hóa và dịch vụ Lãi cho vay,212.699.762 43.000.000 24.500.000 2.764.667 1.036.783,- - -,,,,
Công Ty Cổ Phần Xuất Nhập Khẩu Dược Thú Y Nasa,Ông Nguyễn Văn Quý > Công Ty Cổ Phần Xuất Nhập Khẩu Dược Thú Y Nasa,Công Ty Cổ Phần Xuất Nhập Khẩu Dược Thú Y Nasa,Công ty liên quan,Mua hàng hóa và dịch vụ,39.502.824,-,,,39502824.0,
Bà Hồ Thị Kim Chi,Ông Nguyễn Văn Quý > Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Phó Tổng Giám đốc,Cho vay,-,159.863,,,,159863.0
