row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Người mua trả tiền trước ngắn hạn (TM số 19),Người mua trả tiền trước ngắn hạn (TM số 19),Người mua trả tiền trước ngắn hạn (TM số 19),Người mua trả tiền trước ngắn hạn (TM số 19),Người mua trả tiền trước ngắn hạn (TM số 19),Người mua trả tiền trước ngắn hạn (TM số 19),Người mua trả tiền trước ngắn hạn (TM số 19),,,,
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Người mua trả tiền trước ngắn hạn (TM số 19) > Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty liên quan,Ứng tiền mua hàng hóa,216.352.500,11.295.473,,,216352500.0,11295473.0
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy nhựa,Người mua trả tiền trước ngắn hạn (TM số 19) > Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy nhựa,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy nhựa,Công ty liên quan,Ứng tiền mua hàng hóa,8.228.718,-,,,8228718.0,
Công ty Cổ phần Gia súc Lơ Pang,Người mua trả tiền trước ngắn hạn (TM số 19) > Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Công ty liên quan (đến ngày 31 tháng 3 năm 2022),Ứng tiền mua hàng hóa,-,302.565.957,,,,302565957.0
