row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,31/12/2020 VND,1/1/2020 VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2020 VND,numeric__1/1/2020 VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,,,
Australian Cattle Enterprises (NT) Pty. Ltd.,Bên liên quan > Australian Cattle Enterprises (NT) Pty. Ltd.,Australian Cattle Enterprises (NT) Pty. Ltd.,AUD,"6,00%",5.418.486.000,4.910.346.000,,0.06,5418486000.0,4910346000.0
Bên khác (*),Bên khác (*),Bên khác (*),Bên khác (*),Bên khác (*),Bên khác (*),Bên khác (*),,,,
Nguyễn Thị Tố Hoài (i),Bên khác (*) > Nguyễn Thị Tố Hoài (i),Nguyễn Thị Tố Hoài (i),VND,"5,50%",89.463.752.800,-,,0.055,89463752800.0,
Đối tượng khác (ii),Bên khác (*) > Đối tượng khác (ii),Đối tượng khác (ii),VND,"6,00%",1.125.000.000,-,,0.06,1125000000.0,
,,,,,96.007.238.800,4.910.346.000,,,96007238800.0,4910346000.0
