row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,797.797.508.301,875.041.196.088,797797508301.0,875041196088.0
Phải thu bên khác,Phải thu bên khác,Phải thu bên khác,695.788.611.272,764.111.526.919,695788611272.0,764111526919.0
"- Công ty Cổ phần Đầu tư Bất động sản Thiên Minh (""Thiên Minh"")","- Công ty Cổ phần Đầu tư Bất động sản Thiên Minh (""Thiên Minh"")","- Công ty Cổ phần Đầu tư Bất động sản Thiên Minh (""Thiên Minh"")",344.738.890.572,419.425.589.072,344738890572.0,419425589072.0
"- Công ty Cổ phần Đầu tư Danh Khôi Holdings (""Danh Khôi"")","- Công ty Cổ phần Đầu tư Danh Khôi Holdings (""Danh Khôi"")","- Công ty Cổ phần Đầu tư Danh Khôi Holdings (""Danh Khôi"")",157.852.595.000,-,157852595000.0,
- Ông Phạm Thanh Điền,- Ông Phạm Thanh Điền,- Ông Phạm Thanh Điền,31.000.000.000,71.000.000.000,31000000000.0,71000000000.0
"- Công ty Cổ phần Kinh doanh Bất động sản Minh Hoàng (""Minh Hoàng"")","- Công ty Cổ phần Kinh doanh Bất động sản Minh Hoàng (""Minh Hoàng"")","- Công ty Cổ phần Kinh doanh Bất động sản Minh Hoàng (""Minh Hoàng"")",26.602.528.970,25.135.776.394,26602528970.0,25135776394.0
"- Công ty Cổ phần Dịch vụ Quản lý Toàn Tâm (""Toàn Tâm"")","- Công ty Cổ phần Dịch vụ Quản lý Toàn Tâm (""Toàn Tâm"")","- Công ty Cổ phần Dịch vụ Quản lý Toàn Tâm (""Toàn Tâm"")",21.228.032.000,4.785.609.500,21228032000.0,4785609500.0
"- Công ty TNHH Đầu tư Big Gain (""Big Gain"")","- Công ty TNHH Đầu tư Big Gain (""Big Gain"")","- Công ty TNHH Đầu tư Big Gain (""Big Gain"")",-,13.951.350.000,,13951350000.0
- Khác,- Khác,- Khác,114.366.564.730,229.813.201.953,114366564730.0,229813201953.0
Phải thu bên liên quan (Thuyết minh số 29),Phải thu bên liên quan (Thuyết minh số 29),Phải thu bên liên quan (Thuyết minh số 29),102.008.897.029,110.929.669.169,102008897029.0,110929669169.0
Dài hạn,Dài hạn,Dài hạn,100.000.000.000,136.493.450.000,100000000000.0,136493450000.0
Phải thu bên liên quan (Thuyết minh số 29),Phải thu bên liên quan (Thuyết minh số 29),Phải thu bên liên quan (Thuyết minh số 29),100.000.000.000,117.000.000.000,100000000000.0,117000000000.0
Phải thu bên khác,Phải thu bên khác,Phải thu bên khác,-,19.493.450.000,,19493450000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,897.797.508.301,1.011.534.646.088,897797508301.0,1011534646088.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(3.108.486.026),(3.813.082.874),-3108486026.0,-3813082874.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,894.689.022.275,1.007.721.563.214,894689022275.0,1007721563214.0
