row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Trả trước cho các bên khác,Trả trước cho các bên khác,Trả trước cho các bên khác,481.188.176.692,1.160.574.760.672,481188176692.0,1160574760672.0
- Công ty TNHH Đầu tư Sabeco Hiệp Phúc (*),- Công ty TNHH Đầu tư Sabeco Hiệp Phúc (*),- Công ty TNHH Đầu tư Sabeco Hiệp Phúc (*),227.355.785.711,237.086.352.345,227355785711.0,237086352345.0
- Công ty Cổ phần Thương mại Xây dựng Dịch vụ Phúc Bảo Minh,- Công ty Cổ phần Thương mại Xây dựng Dịch vụ Phúc Bảo Minh,- Công ty Cổ phần Thương mại Xây dựng Dịch vụ Phúc Bảo Minh,181.056.244.072,181.056.244.072,181056244072.0,181056244072.0
- Công ty Cổ Phần Xuất Nhập Khẩu Sản Xuất Gia Công và Bao Bì,- Công ty Cổ Phần Xuất Nhập Khẩu Sản Xuất Gia Công và Bao Bì,- Công ty Cổ Phần Xuất Nhập Khẩu Sản Xuất Gia Công và Bao Bì,26.720.793.000,26.720.793.000,26720793000.0,26720793000.0
- Công ty TNHH Đầu tư Xây dựng Thương mại Thuận Việt,- Công ty TNHH Đầu tư Xây dựng Thương mại Thuận Việt,- Công ty TNHH Đầu tư Xây dựng Thương mại Thuận Việt,17.942.076.735,25.817.779.167,17942076735.0,25817779167.0
- Công ty Cổ phần Xuất Nhập Khẩu Tổng Hợp 1 Việt Nam,- Công ty Cổ phần Xuất Nhập Khẩu Tổng Hợp 1 Việt Nam,- Công ty Cổ phần Xuất Nhập Khẩu Tổng Hợp 1 Việt Nam,10.000.000.000,10.000.000.000,10000000000.0,10000000000.0
- Công ty Cổ phần Đầu tư Tấn Hưng (**),- Công ty Cổ phần Đầu tư Tấn Hưng (**),- Công ty Cổ phần Đầu tư Tấn Hưng (**),-,522.000.000.000,,522000000000.0
- Bà Lê Thị Giàu,- Bà Lê Thị Giàu,- Bà Lê Thị Giàu,-,128.000.000.000,,128000000000.0
- Khác,- Khác,- Khác,18.113.277.174,29.893.592.088,18113277174.0,29893592088.0
Trả trước cho bên liên quan (Thuyết minh số 32),Trả trước cho bên liên quan (Thuyết minh số 32),Trả trước cho bên liên quan (Thuyết minh số 32),71.400.000.000,136.449.893.164,71400000000.0,136449893164.0
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,552.588.176.692,1.297.024.653.836,552588176692.0,1297024653836.0
